"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","gps_code","iata_code","local_code","home_link","wikipedia_link","keywords"
2986,"FQVL","medium_airport","Vilankulo Airport",-22.0184,35.3133,46,"AF","MZ","MZ-I","Vilanculo","yes","FQVL","VNX","","","http://en.wikipedia.org/wiki/Vilankulo_Airport","Vilanculos Airport"
2993,"FSIA","medium_airport","Seychelles International Airport",-4.67434,55.5218,10,"AF","SC","SC-20","Mahe Island","yes","FSIA","SEZ","","","http://en.wikipedia.org/wiki/Seychelles_International_Airport",""
2994,"FSPP","medium_airport","Praslin Airport",-4.31929,55.6914,10,"AF","SC","SC-14","Praslin Island","yes","FSPP","PRI","","","http://en.wikipedia.org/wiki/Praslin_Island_Airport",""
2996,"FTTC","medium_airport","Abeche Airport",13.847,20.8443,1788,"AF","TD","TD-OD","","yes","FTTC","AEH","","","http://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport",""
2997,"FTTD","medium_airport","Moundou Airport",8.62441,16.0714,1407,"AF","TD","TD-LO","","yes","FTTD","MQQ","","","http://en.wikipedia.org/wiki/Moundou_Airport",""
2998,"FTTJ","medium_airport","N'Djamena International Airport",12.1337,15.034,968,"AF","TD","TD-CB","N'Djamena","yes","FTTJ","NDJ","","","http://en.wikipedia.org/wiki/N'Djamena_International_Airport","Ndjamena Hassan Djamous"
2999,"FTTY","medium_airport","Faya Largeau Airport",17.9171,19.1111,771,"AF","TD","TD-BET","","no","FTTY","FYT","","","",""
3000,"FVBU","medium_airport","Joshua Mqabuko Nkomo International Airport",-20.0174,28.6179,4359,"AF","ZW","ZW-BU","Bulawayo","yes","FVBU","BUQ","","","http://en.wikipedia.org/wiki/Joshua_Mqabuko_Nkomo_International_Airport",""
3003,"FVCZ","medium_airport","Buffalo Range Airport",-21.0081,31.5786,1421,"AF","ZW","ZW-MV","Chiredzi","no","FVCZ","BFO","","","",""
3004,"FVFA","medium_airport","Victoria Falls International Airport",-18.0959,25.839,3490,"AF","ZW","ZW-MN","Victoria Falls","yes","FVFA","VFA","","","http://en.wikipedia.org/wiki/Victoria_Falls_Airport",""
3005,"FVHA","medium_airport","Harare International Airport",-17.9318,31.0928,4887,"AF","ZW","ZW-HA","Harare","yes","FVHA","HRE","","","http://en.wikipedia.org/wiki/Harare_International_Airport",""
3006,"FVKB","medium_airport","Kariba International Airport",-16.5198,28.885,1706,"AF","ZW","ZW-MW","Kariba","no","FVKB","KAB","","","",""
3010,"FVMV","medium_airport","Masvingo International Airport",-20.0553,30.8591,3595,"AF","ZW","ZW-MV","Masvingo","no","FVMV","MVZ","","","",""
3014,"FVWN","medium_airport","Hwange National Park Airport",-18.6299,27.021,3543,"AF","ZW","ZW-MN","Hwange","no","FVWN","HWN","","","http://en.wikipedia.org/wiki/Hwange_National_Park_Airport",""
3015,"FWCL","medium_airport","Chileka International Airport",-15.6791,34.974,2555,"AF","MW","MW-BL","Blantyre","yes","FWCL","BLZ","","","http://en.wikipedia.org/wiki/Chileka_International_Airport",""
3016,"FWKA","medium_airport","Karonga Airport",-9.95357,33.893,1765,"AF","MW","MW-KR","Karonga","no","FWKA","KGJ","","","",""
3018,"FWKI","medium_airport","Lilongwe International Airport",-13.7894,33.781,4035,"AF","MW","MW-LI","Lilongwe","yes","FWKI","LLW","","","http://en.wikipedia.org/wiki/Lilongwe_International_Airport","FWLI, Kamuzu International Airport"
3020,"FWUU","medium_airport","Mzuzu Airport",-11.4447,34.0118,4115,"AF","MW","MW-MZ","Mzuzu","yes","FWUU","ZZU","","","http://en.wikipedia.org/wiki/Mzuzu_Airport",""
3022,"FXMM","medium_airport","Moshoeshoe I International Airport",-29.4623,27.5525,5348,"AF","LS","LS-A","Maseru","yes","FXMM","MSU","","","http://en.wikipedia.org/wiki/Moshoeshoe_I_International_Airport",""
3024,"FYAR","medium_airport","Arandis Airport",-22.4622,14.98,1905,"AF","NA","NA-ER","Arandis","no","FYAR","ADI","","","",""
3026,"FYGF","medium_airport","Grootfontein Airport",-19.6022,18.1227,4636,"AF","NA","NA-OD","Grootfontein","no","FYGF","GFY","","","",""
3028,"FYKT","medium_airport","Keetmanshoop Airport",-26.5398,18.1114,3506,"AF","NA","NA-KA","Keetmanshoop","no","FYKT","KMP","","","",""
3029,"FYLZ","medium_airport","Luderitz Airport",-26.6874,15.2429,457,"AF","NA","NA-KA","Luderitz","yes","FYLZ","LUD","","","http://en.wikipedia.org/wiki/L%C3%BCderitz_Airport",""
3031,"FYOA","medium_airport","Ondangwa Airport",-17.8782,15.9526,3599,"AF","NA","NA-ON","Ondangwa","yes","FYOA","OND","","","http://en.wikipedia.org/wiki/Ondangwa_Airport",""
3032,"FYOG","medium_airport","Oranjemund Airport",-28.5847,16.4467,14,"AF","NA","NA-KA","Oranjemund","yes","FYOG","OMD","","","",""
3035,"FYRU","medium_airport","Rundu Airport",-17.9565,19.7194,3627,"AF","NA","NA-KE","Rundu","yes","FYRU","NDU","","","http://ourairports.com/airports/FYRU/#lat=-17.956499099731445,lon=19.71940040588379,zoom=13,type=Satellite,airport=FYRU",""
3036,"FYTM","medium_airport","Tsumeb Airport",-19.2619,17.7325,4353,"AF","NA","NA-OT","Tsumeb","no","FYTM","TSB","","","https://en.wikipedia.org/wiki/Tsumeb_Airport",""
3037,"FYWB","medium_airport","Walvis Bay Airport",-22.9799,14.6453,299,"AF","NA","NA-ER","Walvis Bay","yes","FYWB","WVB","","","http://en.wikipedia.org/wiki/Walvis_Bay_Airport",""
3038,"FYWE","medium_airport","Eros Airport",-22.6122,17.0804,5575,"AF","NA","NA-KH","Windhoek","yes","FYWE","ERS","","","http://en.wikipedia.org/wiki/Eros_Airport",""
3039,"FYWH","medium_airport","Hosea Kutako International Airport",-22.4799,17.4709,5640,"AF","NA","NA-KH","Windhoek","yes","FYWH","WDH","","","http://en.wikipedia.org/wiki/Windhoek_Hosea_Kutako_International_Airport","J.G. Strijdom Airport"
3040,"FZAA","medium_airport","Ndjili International Airport",-4.38575,15.4446,1027,"AF","CD","CD-KN","Kinshasa","yes","FZAA","FIH","","","http://en.wikipedia.org/wiki/Kinshasa_International_Airport",""
3041,"FZAB","medium_airport","Ndolo Airport",-4.32666,15.3275,915,"AF","CD","CD-KN","N'dolo","no","FZAB","NLO","","","https://en.wikipedia.org/wiki/N%27Dolo_Airport","N'Dolo Airport"
3044,"FZBO","medium_airport","Bandundu Airport",-3.31132,17.3817,1063,"AF","CD","CD-BN","","yes","FZBO","FDU","","","http://en.wikipedia.org/wiki/Bandundu_Airport",""
3045,"FZCA","medium_airport","Kikwit Airport",-5.03577,18.7856,1572,"AF","CD","CD-BN","","yes","FZCA","KKW","","","http://en.wikipedia.org/wiki/Kikwit_Airport",""
3046,"FZEA","medium_airport","Mbandaka Airport",0.0226,18.2887,1040,"AF","CD","CD-EQ","Mbandaka","yes","FZEA","MDK","","","http://en.wikipedia.org/wiki/Mbandaka_Airport",""
3047,"FZFD","medium_airport","Gbadolite Airport",4.25321,20.9753,1509,"AF","CD","CD-EQ","","yes","FZFD","BDT","","","http://en.wikipedia.org/wiki/Gbadolite_Airport",""
3048,"FZFK","medium_airport","Gemena Airport",3.23537,19.7713,1378,"AF","CD","CD-EQ","Gemena","yes","FZFK","GMA","","","http://en.wikipedia.org/wiki/Gemena_Airport",""
3050,"FZGA","medium_airport","Lisala Airport",2.17066,21.4969,1509,"AF","CD","CD-EQ","","no","FZGA","LIQ","","","https://en.wikipedia.org/wiki/Lisala_Airport",""
3052,"FZIC","medium_airport","Bangoka International Airport",0.481639,25.338,1417,"AF","CD","CD-OR","Kisangani","yes","FZIC","FKI","","","http://en.wikipedia.org/wiki/Bangoka_International_Airport",""
3053,"FZJH","medium_airport","Matari Airport",2.82761,27.5883,2438,"AF","CD","CD-OR","","yes","FZJH","IRP","","","http://en.wikipedia.org/wiki/Matari_Airport",""
3054,"FZKA","medium_airport","Bunia Airport",1.56572,30.2208,4045,"AF","CD","CD-OR","","yes","FZKA","BUX","","","http://en.wikipedia.org/wiki/Bunia_Airport",""
3055,"FZKJ","medium_airport","Buta Zega Airport",2.81835,24.7937,1378,"AF","CD","CD-OR","","no","FZKJ","BZU","","","",""
3056,"FZMA","medium_airport","Bukavu Kavumu Airport",-2.30898,28.8088,5643,"AF","CD","CD-SK","","no","FZMA","BKY","","","",""
3057,"FZNA","medium_airport","Goma International Airport",-1.67081,29.2385,5089,"AF","CD","CD-NK","Goma","yes","FZNA","GOM","","","http://en.wikipedia.org/wiki/Goma_International_Airport",""
3058,"FZOA","medium_airport","Kindu Airport",-2.91918,25.9154,1630,"AF","CD","CD-MA","Kindu","yes","FZOA","KND","","","http://en.wikipedia.org/wiki/Kindu_Airport",""
3059,"FZQA","medium_airport","Lubumbashi International Airport",-11.5913,27.5309,4295,"AF","CD","CD-KA","Lubumbashi","yes","FZQA","FBM","","","http://en.wikipedia.org/wiki/Lubumbashi_International_Airport",""
3060,"FZQM","medium_airport","Kolwezi Airport",-10.7659,25.5057,5007,"AF","CD","CD-KA","","yes","FZQM","KWZ","","","http://en.wikipedia.org/wiki/Kolwezi_Airport",""
3061,"FZRF","medium_airport","Kalemie Airport",-5.87556,29.25,2569,"AF","CD","CD-KA","","yes","FZRF","FMI","","","http://en.wikipedia.org/wiki/Kalemie_Airport",""
3062,"FZSA","medium_airport","Kamina Base Airport",-8.64202,25.2529,3543,"AF","CD","CD-KA","","no","FZSA","KMN","","","",""
3063,"FZUA","medium_airport","Kananga Airport",-5.90005,22.4692,2139,"AF","CD","CD-KW","Kananga","yes","FZUA","KGA","","","http://en.wikipedia.org/wiki/Kananga_Airport",""
3064,"FZWA","medium_airport","Mbuji Mayi Airport",-6.12124,23.569,2221,"AF","CD","CD-KE","Mbuji Mayi","yes","FZWA","MJM","","","http://en.wikipedia.org/wiki/Mbuji_Mayi_Airport",""
3066,"GABS","medium_airport","Senou Airport",12.5335,-7.94994,1247,"AF","ML","ML-2","Senou","yes","GABS","BKO","","","http://en.wikipedia.org/wiki/Senou_International_Airport",""
3067,"GAGO","medium_airport","Gao Airport",16.2484,-0.005456,870,"AF","ML","ML-7","","yes","GAGO","GAQ","","","http://en.wikipedia.org/wiki/Gao_International_Airport",""
3068,"GAKY","medium_airport","Kayes Dag Dag Airport",14.4812,-11.4044,164,"AF","ML","ML-1","","yes","GAKY","KYS","","","http://en.wikipedia.org/wiki/Kayes_Airport",""
3069,"GAMB","medium_airport","Mopti Airport",14.5128,-4.07956,906,"AF","ML","ML-5","","yes","GAMB","MZI","","","http://en.wikipedia.org/wiki/Mopti_Airport","Ambodedjo Airport"
3071,"GATB","medium_airport","Timbuktu Airport",16.7305,-3.00758,863,"AF","ML","ML-7","Timbuktu","yes","GATB","TOM","","","http://en.wikipedia.org/wiki/Timbuktu_Airport","Timbuctoo Airport, Tombouctou Airport, Tumbutu Airport, Tombouktou Airport"
3076,"GBYD","medium_airport","Banjul International Airport",13.338,-16.6522,95,"AF","GM","GM-W","Banjul","yes","GBYD","BJL","","","http://en.wikipedia.org/wiki/Banjul_International_Airport","Yundum international Airport"
3077,"GCFV","medium_airport","Fuerteventura Airport",28.4527,-13.8638,85,"EU","ES","ES-CN","Fuerteventura Island","yes","GCFV","FUE","","","http://en.wikipedia.org/wiki/El_Matorral_Airport",""
3079,"GCHI","medium_airport","Hierro Airport",27.8148,-17.8871,103,"EU","ES","ES-CN","El Hierro Island","yes","GCHI","VDE","","","http://en.wikipedia.org/wiki/El_Hierro_Airport",""
3080,"GCLA","medium_airport","La Palma Airport",28.6265,-17.7556,107,"EU","ES","ES-CN","Sta Cruz de la Palma, La Palma Island","yes","GCLA","SPC","","","http://en.wikipedia.org/wiki/La_Palma_Airport",""
3081,"GCLP","large_airport","Gran Canaria Airport",27.9319,-15.3866,78,"EU","ES","ES-CN","Gran Canaria Island","yes","GCLP","LPA","","http://www.aena.es/csee/Satellite?pagename=subHome&Language=EN_GB&c=Page&SiteName=LPA&cid=1048858940184","http://en.wikipedia.org/wiki/Gran_Canaria_Airport","Canary Islands, Las Palmas Airport, Gando Airport"
3082,"GCRR","medium_airport","Lanzarote Airport",28.9455,-13.6052,46,"EU","ES","ES-CN","Lanzarote Island","yes","GCRR","ACE","","","http://en.wikipedia.org/wiki/Arrecife_Airport",""
3083,"GCTS","large_airport","Tenerife South Airport",28.0445,-16.5725,209,"EU","ES","ES-CN","Tenerife Island","yes","GCTS","TFS","","","http://en.wikipedia.org/wiki/Tenerife_South_Airport","Canary Islands, Reina Sofía, TCI"
3084,"GCXO","large_airport","Tenerife Norte Airport",28.4827,-16.3415,2076,"EU","ES","ES-CN","Tenerife Island","yes","GCXO","TFN","","","http://en.wikipedia.org/wiki/Los_Rodeos_Airport","Canary Islands, Los Rodeos, TCI"
3092,"UGSS","medium_airport","Sukhumi Dranda Airport",42.8582,41.1281,53,"AS","GE","GE-AB","Sukhumi","yes","UGSS","SUI","","","http://en.wikipedia.org/wiki/Sukhumi_Dranda_Airport","Babushara Airport, UG29"
3093,"GEML","medium_airport","Melilla Airport",35.2798,-2.95626,156,"EU","ES","ES-ML","Melilla","yes","GEML","MLN","","","http://en.wikipedia.org/wiki/Melilla_Airport",""
3095,"GFLL","medium_airport","Lungi International Airport",8.61644,-13.1955,84,"AF","SL","SL-N","Freetown","yes","GFLL","FNA","","http://www.freetownairport.com/","http://en.wikipedia.org/wiki/Lungi_International_Airport",""
3097,"GGOV","medium_airport","Osvaldo Vieira International Airport",11.8948,-15.6537,129,"AF","GW","GW-BS","Bissau","yes","GGOV","OXB","","","http://en.wikipedia.org/wiki/Osvaldo_Vieira_International_Airport",""
3098,"GLMR","medium_airport","Spriggs Payne Airport",6.28906,-10.7587,25,"AF","LR","LR-MO","Monrovia","yes","GLMR","MLW","","","http://en.wikipedia.org/wiki/Spriggs_Payne_Airport",""
3099,"GLRB","medium_airport","Roberts International Airport",6.23379,-10.3623,31,"AF","LR","LR-MG","Monrovia","yes","GLRB","ROB","","","http://en.wikipedia.org/wiki/Roberts_International_Airport",""
3101,"GMAD","medium_airport","Al Massira Airport",30.325,-9.41307,250,"AF","MA","MA-AGD","Agadir","yes","GMAD","AGA","","","http://en.wikipedia.org/wiki/Al_Massira_Airport",""
3102,"GMAT","medium_airport","Tan Tan Airport",28.4482,-11.1613,653,"AF","MA","MA-TNT","Tan Tan","yes","GMAT","TTA","","","http://en.wikipedia.org/wiki/Tan_Tan_Airport","Plage Blanche Airport"
3103,"GMFF","medium_airport","Saïss Airport",33.9273,-4.97796,1900,"AF","MA","MA-FES","Fes","yes","GMFF","FEZ","","","http://en.wikipedia.org/wiki/Sa%C3%AFss_Airport",""
3105,"GMFK","medium_airport","Moulay Ali Cherif Airport",31.9475,-4.39833,3428,"AF","MA","MA-ERR","Errachidia","yes","GMFK","ERH","","","http://en.wikipedia.org/wiki/Moulay_Ali_Cherif_Airport",""
3106,"GMFM","medium_airport","Bassatine Airport",33.8791,-5.51512,1890,"AF","MA","MA-MEK","Meknes","no","GMFM","MEK","","","",""
3107,"GMFO","medium_airport","Angads Airport",34.7872,-1.92399,1535,"AF","MA","MA-OUJ","Oujda","yes","GMFO","OUD","","","http://en.wikipedia.org/wiki/Angads_Airport",""
3108,"GMMA","medium_airport","Smara Airport",26.7318,-11.6847,350,"AF","EH","EH-U-A","Smara","yes","GMMA","SMW","","","http://en.wikipedia.org/wiki/Smara_Airport","GSMA, Semara"
3109,"GMME","medium_airport","Rabat-Salé Airport",34.0515,-6.75152,276,"AF","MA","MA-RBA","Rabat","yes","GMME","RBA","","","http://en.wikipedia.org/wiki/Sale_Airport",""
3110,"GMMH","medium_airport","Dakhla Airport",23.7183,-15.932,36,"AF","EH","EH-U-A","Dakhla","yes","GMMH","VIL","","","http://en.wikipedia.org/wiki/Dakhla_Airport","GSVO, Villa Cisneros, Dajla, Oued Ed-Dahab"
3112,"GMML","medium_airport","Hassan I Airport",27.1517,-13.2192,207,"AF","EH","EH-U-A","El Aaiún","yes","GMML","EUN","","","http://en.wikipedia.org/wiki/Hassan_Airport","GSAI, Laâyoune"
3113,"GMMN","large_airport","Mohammed V International Airport",33.3675,-7.58997,656,"AF","MA","MA-CAS","Casablanca","yes","GMMN","CMN","","http://www.onda.ma/ONDA/Fr/Espaces/EspacePassagers/LeReseauAeroportuaireONDA/Lesaeroports/Fiches+d%E2%80%99identit%C3%A9+par+a%C","http://en.wikipedia.org/wiki/Mohammed_V_International_Airport","CAS, Casabianca, Nouasseur"
3114,"GMMW","medium_airport","Nador International Airport",34.9888,-3.02821,574,"AF","MA","MA-NAD","Nador","yes","GMMW","NDR","","","http://en.wikipedia.org/wiki/Nador_International_Airport","Al Aroui International Airport"
3115,"GMMX","medium_airport","Menara Airport",31.6069,-8.0363,1545,"AF","MA","MA-MAR","Marrakech","yes","GMMX","RAK","","","http://en.wikipedia.org/wiki/Menara_International_Airport","Marakesh, Marrakesh"
3116,"GMMY","medium_airport","Kenitra Airport",34.2989,-6.59588,16,"AF","MA","MA-KEN","","no","GMMY","NNA","","","",""
3117,"GMMZ","medium_airport","Ouarzazate Airport",30.9391,-6.90943,3782,"AF","MA","MA-OUA","Ouarzazate","yes","GMMZ","OZZ","","","http://en.wikipedia.org/wiki/Ouarzazate_Airport",""
3119,"GMTA","medium_airport","Cherif Al Idrissi Airport",35.1771,-3.83952,95,"AF","MA","MA-HOC","Al Hoceima","yes","GMTA","AHU","","","http://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport",""
3120,"GMTN","medium_airport","Saniat R'mel Airport",35.5943,-5.32002,10,"AF","MA","MA-TET","Tétouan","no","GMTN","TTU","","","https://en.wikipedia.org/wiki/Sania_Ramel_Airport","Sania Ramel, Saniet R'mel"
3121,"GMTT","medium_airport","Ibn Batouta Airport",35.7269,-5.91689,62,"AF","MA","MA-TNG","Tangier","yes","GMTT","TNG","","","http://en.wikipedia.org/wiki/Tangier_Ibn_Battouta_Airport","Tanger-Boukhalef Airport"
3122,"GOGG","medium_airport","Ziguinchor Airport",12.5556,-16.2818,75,"AF","SN","SN-ZG","Ziguinchor","yes","GOGG","ZIG","","","http://en.wikipedia.org/wiki/Ziguinchor_Airport","Basse Casamance"
3123,"GOGS","medium_airport","Cap Skirring Airport",12.3953,-16.748,52,"AF","SN","SN-ZG","Cap Skirring","yes","GOGS","CSK","","","http://en.wikipedia.org/wiki/Cap_Skirring_Airport",""
3124,"GOOK","medium_airport","Kaolack Airport",14.1469,-16.0513,26,"AF","SN","SN-FK","Kaolack","no","GOOK","KLC","","","http://en.wikipedia.org/wiki/Kaolack_Airport",""
3125,"GOOY","large_airport","Léopold Sédar Senghor International Airport",14.7397,-17.4902,85,"AF","SN","SN-DK","Dakar","yes","GOOY","DKR","","http://www.aeroportdakar.com/","http://en.wikipedia.org/wiki/Dakar-Yoff-L%C3%A9opold_S%C3%A9dar_Senghor_International_Airport",""
3126,"GOSS","medium_airport","Saint Louis Airport",16.0508,-16.4632,9,"AF","SN","SN-SL","Saint Louis","yes","GOSS","XLS","","","http://en.wikipedia.org/wiki/Saint_Louis_Airport",""
3127,"GOTB","medium_airport","Bakel Airport",14.8473,-12.4683,98,"AF","SN","SN-TC","Bakel","no","GOTB","BXE","","","http://en.wikipedia.org/wiki/Bakel_Airport",""
3128,"GOTK","medium_airport","Kédougou Airport",12.5723,-12.2203,584,"AF","SN","SN-TC","Kédougou","no","GOTK","KGG","","","http://en.wikipedia.org/wiki/K%C3%A9dougou_Airport",""
3129,"GOTT","medium_airport","Tambacounda Airport",13.7368,-13.6531,161,"AF","SN","SN-TC","Tambacounda","yes","GOTT","TUD","","","http://en.wikipedia.org/wiki/Tambacounda_Airport",""
3137,"GQPA","medium_airport","Atar International Airport",20.5068,-13.0432,734,"AF","MR","MR-07","Atar","no","GQPA","ATR","","","http://en.wikipedia.org/wiki/Atar_International_Airport",""
3138,"GQPP","medium_airport","Nouadhibou International Airport",20.9331,-17.03,24,"AF","MR","MR-08","Nouadhibou","yes","GQPP","NDB","","","http://en.wikipedia.org/wiki/Nouadhibou_International_Airport",""
3146,"GUCY","medium_airport","Conakry International Airport",9.57689,-13.612,72,"AF","GN","GN-C","Conakry","yes","GUCY","CKY","","http://www.aeroport-conakry.com/aeroport_international_de_conakry.php","http://en.wikipedia.org/wiki/Conakry_International_Airport","Gbessia International Airport"
3150,"GVAC","medium_airport","Amílcar Cabral International Airport",16.7414,-22.9494,177,"AF","CV","CV-B","Espargos","yes","GVAC","SID","","","http://en.wikipedia.org/wiki/Am%C3%ADlcar_Cabral_International_Airport","Sal Island"
3151,"GVBA","medium_airport","Rabil Airport",16.1365,-22.8889,69,"AF","CV","CV-B","Rabil","yes","GVBA","BVC","","","http://en.wikipedia.org/wiki/Rabil_Airport","Boa Vista Island"
3152,"GVMA","medium_airport","Maio Airport",15.1559,-23.2137,36,"AF","CV","CV-S","Vila do Maio","yes","GVMA","MMO","","","http://en.wikipedia.org/wiki/Maio_Airport","Maio Island"
3153,"GVNP","medium_airport","Praia International Airport",14.9245,-23.4935,230,"AF","CV","CV-S","Praia","yes","GVNP","RAI","","","http://en.wikipedia.org/wiki/Francisco_Mendes_International_Airport","Santiago Island"
3154,"GVSN","medium_airport","Preguiça Airport",16.5884,-24.2847,669,"AF","CV","CV-B","Preguiça","yes","GVSN","SNE","","","http://en.wikipedia.org/wiki/Pregui%C3%A7a_Airport","Sao Nicolau Island"
3155,"GVSV","medium_airport","São Pedro Airport",16.8332,-25.0553,66,"AF","CV","CV-B","São Pedro","no","GVSV","VXE","","","http://en.wikipedia.org/wiki/S%C3%A3o_Pedro_Airport","São Vicente Island"
3157,"HAAB","large_airport","Addis Ababa Bole International Airport",8.97789,38.7993,7630,"AF","ET","ET-AA","Addis Ababa","yes","HAAB","ADD","","http://www.ethiopianairports.com","http://en.wikipedia.org/wiki/Bole_International_Airport","Haile Selassie I, Bole International Airport"
3159,"HAAM","medium_airport","Arba Minch Airport",6.03939,37.5905,3901,"AF","ET","ET-SN","","yes","HAAM","AMH","","","http://en.wikipedia.org/wiki/Arba_Minch_Airport","Gantar,Minghi"
3160,"HAAX","medium_airport","Axum Airport",14.1468,38.7728,6959,"AF","ET","ET-TI","","yes","HAAX","AXU","","","http://en.wikipedia.org/wiki/Axum_Airport",""
